OWENDALE-GAGETOWN AREA SCHOOL DISTRICT,82545
OWOSSO PUBLIC SCHOOLS,72985
OXFORD COMMUNITY SCHOOLS,87490
PALO COMMUNITY SCHOOL DISTRICT,85550
PARCHMENT SCHOOL DISTRICT,12005
PAW PAW PUBLIC SCHOOL DISTRICT,54982
PECK COMMUNITY SCHOOL DISTRICT,64743
PELLSTON PUBLIC SCHOOLS,92683
PENNFIELD SCHOOLS,79799
PENTWATER PUBLIC SCHOOL DISTRICT,53357
PERRY PUBLIC SCHOOLS,82923
PUBLIC SCHOOLS OF PETOSKEY,99777
PEWAMO-WESTPHALIA COMMUNITY SCHOOLS,91650
PICKFORD PUBLIC SCHOOLS,72949
PINCKNEY COMMUNITY SCHOOLS,58522
PINCONNING AREA SCHOOLS,10126
PINE RIVER AREA SCHOOLS,20693
PITTSFORD AREA SCHOOLS,87824
PLAINWELL COMMUNITY SCHOOLS,35878
PLYMOUTH-CANTON COMMUNITY SCHOOLS,21932
PONTIAC CITY SCHOOL DISTRICT,91560
PORT HOPE COMMUNITY SCHOOLS,48723
PORT HURON AREA SCHOOL DISTRICT,12055
HOUGHTON-PORTAGE TOWNSHIP SCHOOL DISTRICT,12775
PORTAGE PUBLIC SCHOOLS,85154
PORTLAND PUBLIC SCHOOLS,66497
POSEN CONSOLIDATED SCHOOL DISTRICT NO. 9,43662
POTTERVILLE PUBLIC SCHOOLS,26498
POWELL TOWNSHIP SCHOOLS,29219
NORTH CENTRAL AREA SCHOOLS,85324
QUINCY COMMUNITY SCHOOLS,78446
RAPID RIVER PUBLIC SCHOOLS,22066
RAVENNA PUBLIC SCHOOLS,18567
READING COMMUNITY SCHOOLS,91151
REDFORD UNION SCHOOLS DISTRICT NO. 1,34254
REED CITY AREA PUBLIC SCHOOLS,22588
REESE PUBLIC SCHOOLS,19728
REETHS-PUFFER SCHOOLS,14554
REPUBLIC-MICHIGAMME SCHOOLS,91911
RICHMOND COMMUNITY SCHOOLS,80791
RIVER ROUGE SCHOOL DISTRICT OF THE CITY OF,21856
RIVER VALLEY SCHOOL DISTRICT,20209
RIVERVIEW COMMUNITY SCHOOL DISTRICT,65557
ROCHESTER COMMUNITY SCHOOL DISTRICT,79019
ROCKFORD PUBLIC SCHOOLS,33943
ROGERS CITY AREA SCHOOLS,16854
ROMEO COMMUNITY SCHOOLS,75116
ROMULUS COMMUNITY SCHOOLS,20929
ROSEVILLE COMMUNITY SCHOOLS,50041
SCHOOL DISTRICT OF THE CITY OF ROYAL OAK,30356
RUDYARD AREA SCHOOLS,50892
SAGINAW SCHOOL DISTRICT OF THE CITY OF,83680
SAGINAW TOWNSHIP COMMUNITY SCHOOLS,27812
NORTH DICKINSON COUNTY SCHOOLS,85959
SALINE AREA SCHOOLS,12867
SAND CREEK COMMUNITY SCHOOLS,31326
SANDUSKY COMMUNITY SCHOOL DISTRICT,51559
SARANAC COMMUNITY SCHOOLS,24924
SAUGATUCK PUBLIC SCHOOLS,76823
SAULT STE. MARIE AREA SCHOOLS,42957
SCHOOLCRAFT COMMUNITY SCHOOLS,52786
SHELBY PUBLIC SCHOOLS,74315
SHEPHERD PUBLIC SCHOOLS,66983
SIGEL TOWNSHIP S/D #6,96767
SODUS TOWNSHIP S/D #5,30238
SOUTH LAKE SCHOOLS,96108
SOUTH LYON COMMUNITY SCHOOLS,16832
SOUTH REDFORD SCHOOL DISTRICT,26790
SOUTH HAVEN PUBLIC SCHOOLS,92257
SOUTHFIELD PUBLIC SCHOOL DISTRICT,27167
SOUTHGATE COMMUNITY SCHOOL DISTRICT,94662
SPARTA AREA SCHOOLS,73074
SPRING LAKE PUBLIC SCHOOLS,66240
SPRINGPORT PUBLIC SCHOOLS,26237
ST. CHARLES COMMUNITY SCHOOLS,80816
LAKE SHORE PUBLIC SCHOOLS (MACOMB),28682
ST. JOHNS PUBLIC SCHOOLS,86781
ST. JOSEPH PUBLIC SCHOOLS,90470
ST. LOUIS PUBLIC SCHOOLS,96511
WEST IRON COUNTY PUBLIC SCHOOLS,78882
STANDISH-STERLING COMMUNITY SCHOOLS,88231
STANTON TOWNSHIP PUBLIC SCHOOLS,65804
STEPHENSON AREA PUBLIC SCHOOLS,72134
STOCKBRIDGE COMMUNITY SCHOOLS,94392
STURGIS PUBLIC SCHOOLS,75320
SUMMERFIELD SCHOOLS,82515
SUTTONS BAY PUBLIC SCHOOLS,81442
SWAN VALLEY SCHOOL DISTRICT,42880
SWARTZ CREEK COMMUNITY SCHOOLS,29193
TAWAS AREA SCHOOLS,72095
TAYLOR SCHOOL DISTRICT,68270
TECUMSEH PUBLIC SCHOOLS,35303
TEKONSHA COMMUNITY SCHOOLS,47696
THORNAPPLE KELLOGG SCHOOL DISTRICT,42244
THREE RIVERS COMMUNITY SCHOOLS,15440
TRAVERSE CITY AREA PUBLIC SCHOOLS,58877
TRENTON PUBLIC SCHOOLS,21123
TRI COUNTY AREA SCHOOLS,62840
TROY SCHOOL DISTRICT,93176
UBLY COMMUNITY SCHOOLS,63954
UNION CITY COMMUNITY SCHOOLS,32628
UNIONVILLE-SEBEWAING AREA S.D.,99079
UTICA COMMUNITY SCHOOLS,47140
VAN BUREN PUBLIC SCHOOLS,89447
VANDERBILT AREA SCHOOLS,90587
VANDERCOOK LAKE PUBLIC SCHOOLS,75261
VAN DYKE PUBLIC SCHOOLS,96639
VASSAR PUBLIC SCHOOLS,97613
VERONA TOWNSHIP S/D #1F,48062
VESTABURG COMMUNITY SCHOOLS,24224
VICKSBURG COMMUNITY SCHOOLS,14730
WAKEFIELD-MARENISCO SCHOOL DISTRICT,91676
WALDRON AREA SCHOOLS,47681
WALKERVILLE PUBLIC SCHOOLS,42904
WALLED LAKE CONSOLIDATED SCHOOLS,77726
WARREN CONSOLIDATED SCHOOLS,14324
WARREN WOODS PUBLIC SCHOOLS,64014
WATERFORD SCHOOL DISTRICT,22812
WATERSMEET TOWNSHIP SCHOOL DISTRICT,71003
WATERVLIET SCHOOL DISTRICT,77940
WAVERLY COMMUNITY SCHOOLS,11528
WAYLAND UNION SCHOOLS,53483
WEBBERVILLE COMMUNITY SCHOOLS,92752
WELLS TOWNSHIP SCHOOL DISTRICT,45709
WEST BLOOMFIELD SCHOOL DISTRICT,21217
WEST BRANCH-ROSE CITY AREA SCHOOLS,67829
WEST OTTAWA PUBLIC SCHOOL DISTRICT,49935
WESTERN SCHOOL DISTRICT,92793
WESTWOOD HEIGHTS SCHOOLS,21062
WHITE CLOUD PUBLIC SCHOOLS,22374
WHITE PIGEON COMMUNITY SCHOOLS,68882
WHITEFISH TOWNSHIP SCHOOLS,32385
WHITEFORD AGRICULTURAL SCHOOL DISTRICT OF THE COUNTIES OF LE,39449
WHITEHALL DISTRICT SCHOOLS,43414
WHITMORE LAKE PUBLIC SCHOOL DISTRICT,64869
WHITTEMORE-PRESCOTT AREA SCHOOLS,77851
WILLIAMSTON COMMUNITY SCHOOLS,69482
WILLOW RUN COMMUNITY SCHOOLS,81223
WOLVERINE COMMUNITY SCHOOL DISTRICT,51005
WOODHAVEN-BROWNSTOWN SCHOOL DISTRICT,11886
WYANDOTTE SCHOOL DISTRICT OF THE CITY OF,14762
WYOMING PUBLIC SCHOOLS,38465
YALE PUBLIC SCHOOLS,82157
YPSILANTI COMMUNITY SCHOOLS,60364
ZEELAND PUBLIC SCHOOLS,99025
WEXFORD-MISSAUKEE ISD,99672
ALLEGAN AREA EDUCATIONAL SERVICE AGENCY,62314
ALPENA-MONTMORENCY-ALCONA ESD,39070
BARRY ISD,49257
BERRIEN RESA,76711
BRANCH ISD,88663
CALHOUN ISD,76643
LEWIS CASS ISD,46387
CHARLEVOIX-EMMET ISD,33447
CHEB-OTSEGO-PRESQUE ISLE ESD,61209
EASTERN UPPER PENINSULA ISD,26880
CLARE-GLADWIN REGIONAL EDUCATION SERVICE DISTRICT,93112
CLINTON COUNTY RESA,55505
DELTA-SCHOOLCRAFT ISD,75409
DICKINSON-IRON ISD,40325
EATON RESA,36629
GENESEE ISD,39086
GOGEBIC-ONTONAGON ISD,70124
TRAVERSE BAY AREA ISD,70132
GRATIOT-ISABELLA RESD,33283
HILLSDALE ISD,96112
HURON ISD,48823
BAY-ARENAC ISD,67574
COPPER COUNTRY ISD,53871
INGHAM ISD,23935
IONIA ISD,17727
IOSCO RESA,25072
JACKSON ISD,90812
KALAMAZOO RESA,70248
KENT ISD,98631
LAPEER ISD,25500
LENAWEE ISD,40388
LIVINGSTON ESA,12772
MACOMB ISD,99339
MANISTEE ISD,66997
MARQUETTE-ALGER RESA,89890
WEST SHORE EDUCATIONAL SERVICE DISTRICT,14980
MECOSTA-OSCEOLA ISD,48117
MENOMINEE ISD,25453
MIDLAND COUNTY EDUCATIONAL SERVICE AGENCY,28768
MONROE ISD,60922
MONTCALM AREA ISD,57011
MUSKEGON AREA ISD,69423
NEWAYGO COUNTY RESA,72787
OAKLAND SCHOOLS,56007
OTTAWA AREA ISD,79691
C.O.O.R. ISD,26645
SAGINAW ISD,59814
ST. CLAIR COUNTY RESA,62198
ST. JOSEPH COUNTY ISD,80244
SANILAC ISD,30813
SHIAWASSEE REGIONAL ESD,43552
TUSCOLA ISD,77575
VAN BUREN ISD,57199
WASHTENAW ISD,63849
WAYNE RESA,72145
MOUNTAIN IRON-BUHL SCHOOL DISTRICT,21578
UNITED SOUTH CENTRAL SCHOOL DIST.,75724
MAPLE RIVER SCHOOL DISTRICT,93703
KINGSLAND PUBLIC SCHOOL DISTRICT,90872
ST. LOUIS COUNTY SCHOOL DISTRICT,15058
CARVER-SCOTT EDUCATIONAL COOP.,79667
WATERVILLE-ELYSIAN-MORRISTOWN,21109
FRESHWATER ED. DIST.,66977
ST. CROIX RIVER EDUCATION DISTRICT,47700
RUNESTONE AREA ED. DISTRICT,68691
CHISAGO LAKES SCHOOL DISTRICT,75734
MINNEWASKA SCHOOL DISTRICT,58613
EVELETH-GILBERT SCHOOL DISTRICT,61981
WADENA-DEER CREEK SCHOOL DISTRICT,61627
BUFFALO LK-HECTOR-STEWART PUBLIC SC,15863
WARREN-ALVARADO-OSLO SCHOOL DIST.,18245
INTERMEDIATE SCHOOL DISTRICT 287,40223
INTERMEDIATE SCHOOL DISTRICT 917,47114
CEDAR RIVERSIDE COMMUNITY SCHOOL,90809
METRO DEAF SCHOOL,54974
NORTH COUNTRY VOC. COOP. CTR.,56625
N CARLTON COOPERATIVE VOCATIONAL,12921
OAK LAND VOCATIONAL COOPERATVE,47382
EAST RANGE SEC. TECHNICAL CENTER,66726
WRIGHT TECHNICAL CENTER,23324
PINE TO PRAIRIE COOPERATIVE CTR.,24447
NW REGION INTERDISTRICT COUNCIL,16565
LAKE AGASSIZ SPECIAL ED. COOP.,28921
MIDWEST SPECIAL EDUCATION COOP.,79765
SOUTHERN MINN. SPECIAL SERVICE COOP,66641
FERGUS FALLS AREA SP. ED. COOP.,68333
MEEKER AND WRIGHT SPECIAL EDUCATION,11872
SOUTHERN PLAINS EDUCATION COOP.,65542
MINNESOTA VALLEY COOPERATIVE,78708
MN RIVER VALLEY SPECIAL ED. COOP.,48250
AREA SPECIAL EDUCATION COOPERATIVE,45753
BEMIDJI REGIONAL INTERDIST. COUNCIL,45243
ZUMBRO EDUCATION DISTRICT,81127
HIAWATHA VALLEY ED. DISTRICT,10097
MN RIVER VALLEY EDUCATION DISTRICT,51640
CENTRAL LAKES EDUCATION DISTRICT,87473
MN VALLEY EDUCATION DISTRICT,86623
BENTON-STEARNS ED. DISTRICT,46150
MID STATE EDUCATION DISTRICT,46450
REGION 11-METRO EDUC. SERVICE UNIT,71509
REGION 10-SOUTHEAST SERVICE COOP,31560
REGION 9-SOUTH CENTRAL SERVICE COOP,67819
REGION 7-RESOURCE TRNG AND SOLUTION,95506
REGION 5-NATIONAL JOINT POWERS,98089
REGION 4-LAKES COUNTRY SERVICE COOP,28035
REGION 3 - NORTHEAST SERVICE COOP,24984
REGION 1 AND 2-NORTHWEST SVC. COOP,33703
REGN 6 AND 8-SW/WC SRV COOPERATIVE,33438
LAKEVIEW SCHOOL DISTRICT,57521
NRHEG SCHOOL DISTRICT,21138
MURRAY COUNTY CENTRAL SCHOOL DIST.,48696
M.A.C.C.R.A.Y. SCHOOL DISTRICT,48349
MINNESOTA NEW COUNTRY SCHOOL,94270
PACT CHARTER SCHOOL,30125
ATHLOS LEADERSHIP ACADEMY,27977
YELLOW MEDICINE EAST,91950
FILLMORE CENTRAL,32028
NORMAN COUNTY EAST SCHOOL DISTRICT,57498
SIBLEY EAST SCHOOL DISTRICT,65385
CLEARBROOK-GONVICK SCHOOL DISTRICT,80302
WEST CENTRAL AREA,10182
BELGRADE-BROOTEN-ELROSA SCHOOL DIST,69533
A.C.G.C. PUBLIC SCHOOL DISTRICT,45050
GREENBUSH-MIDDLE RIVER SCHOOL DIST.,38499
PIPESTONE AREA SCHOOL DISTRICT,49198
LONG PRAIRIE-GREY EAGLE SCHOOL DIST,75078
CEDAR MOUNTAIN SCHOOL DISTRICT,18485
EAGLE VALLEY PUBLIC SCHOOL DISTRICT,48055
COMMUNITY OF PEACE ACADEMY,19363
WORLD LEARNER CHARTER SCHOOL,55937
MINNESOTA TRANSITIONS CHARTER SCH,74992
ACHIEVE LANGUAGE ACADEMY,71418
NORTHERN LAKES SPECIAL ED. COOP,14762
METROPOLITAN LEARNING ALLIANCE,77582
HOWARD LAKE-WAVERLY-WINSTED,81370
FAIRMONT AREA SCHOOL DISTRICT,73710
LAC QUI PARLE VALLEY SCHOOL DIST.,52079
ADA-BORUP PUBLIC SCHOOL DISTRICT,73162
STEPHEN-ARGYLE CENTRAL SCHOOLS,38263
GLENCOE-SILVER LAKE SCHOOL DISTRICT,73003
MINNESOTA STATE ACADEMIES,27238
BLUE EARTH AREA PUBLIC SCHOOL,50404
RED ROCK CENTRAL SCHOOL DISTRICT,34510
DULUTH PUBLIC SCHOOLS ACADEMY,10291
CYBER VILLAGE ACADEMY,24649
E.C.H.O. CHARTER SCHOOL,31677
HIGHER GROUND ACADEMY,36639
ST. PAUL CITY SCHOOL,11454
CENTRAL MINNESOTA JT. POWERS DIST.,37674
EAST METRO INTEGRATION DISTRICT,95528
VALLEY CROSSING COMMUNITY SCHOOL,39251
CENTRAL MINNESOTA E.R.D.C.,27695
GLENVILLE-EMMONS SCHOOL DISTRICT,32281
CLINTON-GRACEVILLE-BEARDSLEY,59640
ODYSSEY ACADEMY,13205
JENNINGS COMMUNITY LEARNING CENTER,54817
HARVEST PREPARATORY SCHOOL,21268
LIFE PREP,16511
FACE TO FACE ACADEMY,55946
SOJOURNER TRUTH ACADEMY,57513
HIGH SCHOOL FOR RECORDING ARTS,15946
WEST METRO EDUCATION PROGRAM,22245
LAKE PARK AUDUBON SCHOOL DISTRICT,36218
RENVILLE COUNTY WEST SCHOOL DIST.,32747
TWIN CITIES ACADEMY,26580
MATH AND SCIENCE ACADEMY,82695
LAKES AREA CHARTER SCHOOL,12752
NORTHWEST PASSAGE HIGH SCHOOL,99115
LAFAYETTE PUBLIC CHARTER SCHOOL,13504
NORTH LAKES ACADEMY,32193
LACRESCENT MONTESSORI ACADEMY,79293
NERSTRAND CHARTER SCHOOL,12538
ROCHESTER OFF-CAMPUS CHARTER HIGH,58348
EL COLEGIO CHARTER SCHOOL,10174
REDWOOD AREA SCHOOL DISTRICT,61805
WESTBROOK-WALNUT GROVE SCHOOLS,18685
EXCELL ACADEMY CHARTER,77458
ACADEMIA CESAR CHAVEZ CHARTER SCH.,35591
AFSA HIGH SCHOOL,80376
AVALON SCHOOL,19978
TWIN CITIES INTERNATIONAL ELEM SCH.,72324
MN INTERNATIONAL MIDDLE CHARTER,40955
FRIENDSHIP ACDMY OF FINE ARTS CHTR.,84200
PILLAGER AREA CHARTER SCHOOL,97280
DISCOVERY PUBLIC SCHOOL FARIBAULT,13696
BLUESKY CHARTER SCHOOL,24971
RIDGEWAY COMMUNITY SCHOOL,62896
N.W.SUBURBAN INTEGRATION DISTRICT,32201
ITASCA AREA SCHOOLS COLLABORATIVE,32159
WASIOJA ED. TECHNOLOGY COOP.,87615
EAST CENTRAL MN ED. CABLE COOP.,46568
LITTLE CROW TELE-MEDIA NETWORK,45519
CENTRAL MN ED TELECOM SYSTEM,54074
NORTH SHORE COMMUNITY SCHOOL,71212
HARBOR CITY INTERNATIONAL CHARTER,98817
WOODSON INSTITUTE FOR EXCELLENCE CH,23152
SAGE ACADEMY CHARTER SCHOOL,89847
PRAIRIE CREEK COMMUNITY SCHOOL,30741
WATERSHED HIGH SCHOOL,44865
NEW CENTURY ACADEMY,45201
CROSSLAKE COMMUNITY CHARTER SCHOOL,40087
AURORA CHARTER SCHOOL,99394
RIVERWAY LEARNING COMMUNITY CHTR,36071
NORTHLAND LEARNING CENTER,81908
SCHOOLCRAFT LEARNING COMMUNITY CHTR,26832
RIVERBEND ACADEMY,74536
HOPE COMMUNITY ACADEMY,29223
JACKSON COUNTY CENTRAL SCHOOL DIST.,77158
TRIO WOLF CREEK DISTANCE LEARNING,77386
"PARTNERSHIP ACADEMY, INC.",44416
SOCRATES,14890
PRAIRIE SEEDS ACADEMY,96877
TEAM ACADEMY,16914
METRO SCHOOLS CHARTER,45166
TWIN CITIES ACADEMY HIGH SCHOOL,20161
ROCHESTER MATH AND SCIENCE ACADEMY,94904
SWAN RIVER MONTESSORI CHARTER SCH,82097
MILROY AREA CHARTER SCHOOL,82842
PAIDEIA ACADEMY CHARTER SCHOOL,72810
STRIDE ACADEMY CHARTER SCHOOL,64689
NEW MILLENNIUM ACADEMY CHARTER SCH,88267
GREEN ISLE COMMUNITY SCHOOL,42185
BIRCH GROVE COMMUNITY SCHOOL,19693
NORTHERN LIGHTS COMMUNITY SCHOOL,88886
MINNESOTA ONLINE HIGH SCHOOL,32297
EDVISIONS OFF CAMPUS SCHOOL,94449
TWIN CITIES GERMAN IMMERSION CHRTR,98264
DUGSI ACADEMY,24064
MINNESOTA DEPARTMENT OF CORRECTIONS,66052
LOVEWORKS ACADEMY FOR ARTS,60969
NAYTAHWAUSH COMMUNITY SCHOOL,22965
SPECTRUM HIGH SCHOOL,55891
NEW DISCOVERIES MONTESSORI ACADEMY,49423
SOUTHSIDE FAMILY CHARTER SCHOOL,93762
BEACON PREPARATORY SCHOOL,32753
YINGHUA ACADEMY,18573
SEVEN HILLS CLASSICAL ACADEMY,80787
LEARNING FOR LEADERSHIP CHARTER,60150
PLAINVIEW-ELGIN-MILLVILLE,41991
HIAWATHA ACADEMIES,36947
STONEBRIDGE COMMUNITY SCHOOL,20638
CLARKFIELD CHARTER SCHOOL,12013
EAST RANGE ACADEMY OF TECH-SCIENCE,15071
LAURA JEFFREY ACADEMY CHARTER,23204
GLACIAL HILLS ELEMENTARY,96335
RTR PUBLIC SCHOOLS,74666
NOBLE ACADEMY,20341
INTERNATIONAL SPANISH LANGUAGE ACAD,78649
PAUL BUNYAN EDUCATION COOPERATIVE,55528
LINCOLN INTERNATIONAL SCHOOL,63359
MINISINAAKWAANG LEADERSHIP ACADEMY,42359
COMMUNITY SCHOOL OF EXCELLENCE,33787
METRO TECH ACADEMY,77112
EMILY O. GOODRIDGE-GREY ACCELERATED,51973
QUEST ACADEMY,90525
KIPP MINNESOTA CHARTER SCHOOL,59413
BEST ACADEMY,22310
NATURAL SCIENCE ACADEMY,84389
ASPEN ACADEMY,26057
INFINITY:MINNESOTA  DIGITAL ACADEMY,49699
GLOBAL ACADEMY,14889
RIVERS EDGE ACADEMY,77679
LIONSGATE ACADEMY,65657
BRIGHT WATER ELEMENTARY,22120
RUM RIVER SPECIAL EDUCATION COOP,63165
COLOGNE ACADEMY,28520
DAVINCI ACADEMY,26460
OSHKI OGIMAAG CHARTER SCHOOL,18875
REDWOOD AREA TELECOM COOPERATIVE,28782
SCOTT COUNTY SCHOOLS NETWORK (SCSN),19993
CANNON RIVER STEM SCHOOL,22752
COLLEGE PREPARATORY ELEMENTARY,45379
TRACY AREA PUBLIC SCHOOL DISTRICT,46248
SOUTHERN MN EDUCATION CONSORTIUM,82600
ORTONVILLE PUBLIC SCHOOLS,63674
NOBLES COUNTY INTG COLLABORATIVE,58649
MINNEAPOLIS COLLEGE PREPARATORY,47789
PARNASSUS PREPARATORY CHARTER SCH,88361
MINNESOTA SCHOOL OF SCIENCE,98690
HENNEPIN ELEMENTARY SCHOOL,68896
SE MINNESOTA VIRTUAL ACADEMY(SEMVA),57016
NOVA CLASSICAL ACADEMY,81673
GREAT EXPECTATIONS,32960
MINNESOTA INTERNSHIP CENTER,39705
HMONG COLLEGE PREP ACADEMY,59544
PALADIN ACADEMY,70528
GREAT RIVER SCHOOL,95800
TREKNORTH HIGH SCHOOL,71835
VOYAGEURS EXPEDITIONARY,42789
SOBRIETY HIGH,56478
MAIN STREET SCHOOL PERFORMING ARTS,65616
AUGSBURG FAIRVIEW ACADEMY,86276
ST PAUL CONSERVATORY PERFORMING ART,46867
FRASER ACADEMY,70013
URBAN ACADEMY CHARTER SCHOOL,47339
NEW CITY SCHOOL,53998
ARCADIA CHARTER SCHOOL,50192
MINNEAPOLIS ACADEMY CHARTER SCHOOL,57775
LAKES INTERNATIONAL LANGUAGE ADMY,82128
KALEIDOSCOPE CHARTER SCHOOL,70805
ACADEMIC ARTS HIGH SCHOOL,94333
ST. CROIX PREPARATORY ACADEMY,83864
UBAH MEDICAL ACADEMY CHARTER SCHOOL,83540
EAGLE RIDGE ACADEMY CHARTER SCHOOL,56518
DAKOTA AREA COMMUNITY CHARTER SCH,62468
BEACON ACADEMY,94016
STEP ACADEMY CHARTER SCHOOL,76017
CORNERSTONE MONTESSORI ELEMENTARY,99493
DISCOVERY WOODS MONTESSORI SCHOOL,85443
ROCHESTER STEM ACADEMY,15249
CONNECTIONS HIGH SCHOOL,57824
VERMILION COUNTRY SCHOOL,17502
MASTERY SCHOOL,59262
WEST SIDE SUMMIT CHARTER SCHOOL,12138
WEST CONCORD PUBLIC CHARTER SCHOOL,17036
UPPER MISSISSIPPI ACADEMY,38290
ARC4H ACADEMY,21398
NASHA SHKOLA CHARTER SCHOOL,36132
TRI-CITY UNITED SCHOOL DISTRICT,27287
PRODEO ACADEMY,68739
FREEDOM ACADEMY CHARTER SCHOOL,66619
BRANDON-EVANSVILLE PUBLIC SCHOOLS,63515
MORRIS AREA PUBLIC SCHOOLS,10774
VENTURE ACADEMY,29664
RED LAKE COUNTY CENTRAL PUBLIC SCH,59446
SEJONG ACADEMY OF MINNESOTA,18985
SOUTHWEST METRO EDUCATIONAL COOP,98574
ROUND LAKE-BREWSTER PUBLIC SCHOOLS,19894
TECHNICAL ACADEMIES OF MINNESOTA,72570
STAR OF THE NORTH ACADEMY CHARTER S,89478
DISCOVERY CHARTER SCHOOL,72049
OPEN DOOR ACADEMY CHARTER SCHOOL,48468
UNIVERSAL ACADEMY CHARTER SCHOOL,21783
AGAMIM HEBREW LANGUAGE CHARTER SCHO,52017
SAINT CLOUD MATH AND SCIENCE ACADEM,71680
BDOTE LEARNING CENTER,47625
ART AND SCIENCE ACADEMY,25669
NORTHEAST COLLEGE PREP,81417
NORTHEAST METRO 916,32244
LESTER PRAIRIE PUBLIC SCHOOL DIST.,70796
SOUTHLAND PUBLIC SCHOOL DISTRICT,24469
ADRIAN PUBLIC SCHOOL DISTRICT,29445
AITKIN PUBLIC SCHOOL DISTRICT,83571
WALKER-HACKENSACK-AKELEY SCHL. DIST,35346
ALBANY PUBLIC SCHOOL DISTRICT,51998
ALBERT LEA PUBLIC SCHOOL DISTRICT,10224
ALDEN-CONGER PUBLIC SCHOOL DISTRICT,81774
ALEXANDRIA PUBLIC SCHOOL DISTRICT,40881
ANNANDALE PUBLIC SCHOOL DISTRICT,44557
ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,58256
ASHBY PUBLIC SCHOOL DISTRICT,30194
AUSTIN PUBLIC SCHOOL DISTRICT,55586
BADGER PUBLIC SCHOOL DISTRICT,67004
BAGLEY PUBLIC SCHOOL DISTRICT,31631
BARNESVILLE PUBLIC SCHOOL DIST.,10285
BARNUM PUBLIC SCHOOL DISTRICT,34982
BATTLE LAKE PUBLIC SCHOOL DISTRICT,12463
BECKER PUBLIC SCHOOL DISTRICT,24009
BELLE PLAINE PUBLIC SCHOOL DISTRICT,19649
BEMIDJI PUBLIC SCHOOL DISTRICT,67555
BENSON PUBLIC SCHOOL DISTRICT,97497
BERTHA-HEWITT PUBLIC SCHOOL DIST.,96691
BIG LAKE PUBLIC SCHOOL DISTRICT,88893
BIRD ISLAND-OLIVIA-LAKE LILLIAN,70982
BLACKDUCK PUBLIC SCHOOL DISTRICT,34335
BLOOMING PRAIRIE PUBLIC SCHOOL DIST,82635
BLOOMINGTON PUBLIC SCHOOL DISTRICT,98563
BLUFFVIEW MONTESSORI,22026
BRAHAM PUBLIC SCHOOL DISTRICT,97045
BRAINERD PUBLIC SCHOOL DISTRICT,26115
BRANDON PUBLIC SCHOOL DISTRICT,19828
BRECKENRIDGE PUBLIC SCHOOL DISTRICT,50519
BREWSTER PUBLIC SCHOOL DISTRICT,52525
BROOKLYN CENTER SCHOOL DISTRICT,50173
BROWERVILLE PUBLIC SCHOOL DISTRICT,79793
BROWNS VALLEY PUBLIC SCHOOL DIST.,36757
BUFFALO-HANOVER-MONTROSE PUBLIC SCH,25584
BURNSVILLE PUBLIC SCHOOL DISTRICT,15786
BUTTERFIELD PUBLIC SCHOOL DISTRICT,26766
BYRON PUBLIC SCHOOL DISTRICT,89820
CALEDONIA PUBLIC SCHOOL DISTRICT,11189
CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,59320
CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,28101
CANBY PUBLIC SCHOOL DISTRICT,71293
CANNON FALLS PUBLIC SCHOOL DISTRICT,12172
CARLTON PUBLIC SCHOOL DISTRICT,21649
CASS LAKE-BENA PUBLIC SCHOOLS,71189
CENTENNIAL PUBLIC SCHOOL DISTRICT,90396
EASTERN CARVER COUNTY PUBLIC SCHOOL,41784
CHATFIELD PUBLIC SCHOOLS,19162
FRANCONIA PUBLIC SCHOOL DISTRICT,56516
CHISHOLM PUBLIC SCHOOL DISTRICT,98872
CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,91758
CITY ACADEMY,86998
CLEVELAND PUBLIC SCHOOL DISTRICT,15563
CLIMAX-SHELLY PUBLIC SCHOOLS,88901
CLOQUET PUBLIC SCHOOL DISTRICT,23924
ROCORI PUBLIC SCHOOL DISTRICT,31865
GREENWAY PUBLIC SCHOOL DISTRICT,18024
COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,73834
COMFREY PUBLIC SCHOOL DISTRICT,54526
CROMWELL-WRIGHT PUBLIC SCHOOLS,27736
CROOKSTON PUBLIC SCHOOL DISTRICT,63471
CROSBY-IRONTON PUBLIC SCHOOL DIST.,36452
CYRUS PUBLIC SCHOOL DISTRICT,96630
DASSEL-COKATO PUBLIC SCHOOL DIST.,13581
DAWSON-BOYD PUBLIC SCHOOL DISTRICT,90923
DEER RIVER PUBLIC SCHOOL DISTRICT,65678
DELANO PUBLIC SCHOOL DISTRICT,67949
DETROIT LAKES PUBLIC SCHOOL DIST.,64469
DILWORTH-GLYNDON-FELTON,14143
DOVER-EYOTA PUBLIC SCHOOL DISTRICT,71320
DULUTH PUBLIC SCHOOL DISTRICT,14940
EAST CENTRAL SCHOOL DISTRICT,11898
EAST GRAND FORKS PUBLIC SCHOOL DIST,39006
EDEN VALLEY-WATKINS SCHOOL DISTRICT,78785
EDGERTON PUBLIC SCHOOL DISTRICT,27122
EDINA PUBLIC SCHOOL DISTRICT,34138
ELK RIVER PUBLIC SCHOOL DISTRICT,78465
ELLSWORTH PUBLIC SCHOOL DISTRICT,30885
